"Frequency (Hz)","Rel. amplitude (a.u.)"
6.344984988E-1,5.541708543E-2
6.344975127E-1,5.525844459E-2
6.345014983E-1,5.507082943E-2
6.345010690E-1,5.498966141E-2
6.345018814E-1,5.492360730E-2
6.344999623E-1,5.493253536E-2
6.345017876E-1,5.500980821E-2
6.349008403E-1,5.508718807E-2
6.308959522E-1,5.591688204E-2
6.308950693E-1,5.607075595E-2
6.308944856E-1,5.623350176E-2
6.308940347E-1,5.638569641E-2
6.304986707E-1,5.663776233E-2
6.304983656E-1,5.667981637E-2
6.304988427E-1,5.674118039E-2
6.304959737E-1,5.673826027E-2
6.304935953E-1,5.666984863E-2
6.304947746E-1,5.656285667E-2
6.304950993E-1,5.642704999E-2
6.304966157E-1,5.618859251E-2
6.304970530E-1,5.604302874E-2
6.304982722E-1,5.589373670E-2
6.304952381E-1,5.585929845E-2
6.304983519E-1,5.589317774E-2
6.304983589E-1,5.599727743E-2
6.308932388E-1,5.607576484E-2
6.308941212E-1,5.625805730E-2
6.308927218E-1,5.657140466E-2
6.308965096E-1,5.676593680E-2
6.308941015E-1,5.693168204E-2
6.308927222E-1,5.710181337E-2
6.308945533E-1,5.715000038E-2
6.308961058E-1,5.714263173E-2
6.308967755E-1,5.707967335E-2
6.312933637E-1,5.689933702E-2
6.312924603E-1,5.675024857E-2
6.312939815E-1,5.657870621E-2
6.312897606E-1,5.630423557E-2
6.312889803E-1,5.604171261E-2
6.312863570E-1,5.585427100E-2
6.308924710E-1,5.583796579E-2
6.308893396E-1,5.579994548E-2
6.308912763E-1,5.582161569E-2
6.312832414E-1,5.581991811E-2
6.312834871E-1,5.593571186E-2
6.312834472E-1,5.618351520E-2
6.312835465E-1,5.638138341E-2
6.312831679E-1,5.657631794E-2
6.312835598E-1,5.675315254E-2
6.273208000E-1,5.767495284E-2
6.273172578E-1,5.774893070E-2
6.273194350E-1,5.776326040E-2
6.273213438E-1,5.768266160E-2
6.234066183E-1,5.830533223E-2
6.234061128E-1,5.824164629E-2
6.234079583E-1,5.804526689E-2
6.234122207E-1,5.791881511E-2
6.195443634E-1,5.854944545E-2
6.237946978E-1,5.770637757E-2
6.199275586E-1,5.843200958E-2
6.199293902E-1,5.845560485E-2
6.199286022E-1,5.860673821E-2
6.199308756E-1,5.874551847E-2
6.199296456E-1,5.897839143E-2
6.199268403E-1,5.914821143E-2
6.199277050E-1,5.930698467E-2
6.199283902E-1,5.950001528E-2
6.199279033E-1,5.955130535E-2
6.199238422E-1,5.966086908E-2
6.157231729E-1,6.050493184E-2
6.157270396E-1,6.046994996E-2
6.153480900E-1,6.047590690E-2
6.153411161E-1,6.031245386E-2
6.149667508E-1,6.023817241E-2
6.112033677E-1,6.081850023E-2
6.112052477E-1,6.065241173E-2
6.112037224E-1,6.050259595E-2
6.112053783E-1,6.032924611E-2
6.112027377E-1,6.026955574E-2
6.112031234E-1,6.026433529E-2
6.074930227E-1,6.104665908E-2
6.074946279E-1,6.119369121E-2
6.074886309E-1,6.134421269E-2
6.078534390E-1,6.143632852E-2
6.074900022E-1,6.174349837E-2
6.074938586E-1,6.187536494E-2
6.074926775E-1,6.200539601E-2
6.074898908E-1,6.203184924E-2
6.074908627E-1,6.201267907E-2
6.074900260E-1,6.191321007E-2
6.038166853E-1,6.255836474E-2
6.038168433E-1,6.242778689E-2
6.038217649E-1,6.222563191E-2
6.038173416E-1,6.204843394E-2
6.038204831E-1,6.195955557E-2
6.037237923E-1,6.193035817E-2
6.037281415E-1,6.192781489E-2
6.037209975E-1,6.201615103E-2
6.037239193E-1,6.206623806E-2
6.037257474E-1,6.227353998E-2
6.037247994E-1,6.245288753E-2
6.037259960E-1,6.272365618E-2
6.037230012E-1,6.289344107E-2
6.037222662E-1,6.304274331E-2
6.037219810E-1,6.314819617E-2
6.000983017E-1,6.396172146E-2
6.000986075E-1,6.396427327E-2
5.965236805E-1,6.470853798E-2
5.965227553E-1,6.470509265E-2
5.965213844E-1,6.469321754E-2
5.968760801E-1,6.461185523E-2
5.968770717E-1,6.461905475E-2
5.968770304E-1,6.462922482E-2
5.968747090E-1,6.463373942E-2
5.968747090E-1,6.463373942E-2
5.968747090E-1,6.463373942E-2
5.968747090E-1,6.463373942E-2
5.968747090E-1,6.463373942E-2
5.968747090E-1,6.463373942E-2
5.968747149E-1,6.463513882E-2
5.968767634E-1,6.453606754E-2
5.968744537E-1,6.438292710E-2
5.968762707E-1,6.425685071E-2
5.968751427E-1,6.378989054E-2
5.968756768E-1,6.340962173E-2
5.968761518E-1,6.306374372E-2
5.968769773E-1,6.256624133E-2
5.968762411E-1,6.238722944E-2
5.968774702E-1,6.235978097E-2
5.968774583E-1,6.246242573E-2
5.968772746E-1,6.277123771E-2
5.933313941E-1,6.383510351E-2
5.933313941E-1,6.438948957E-2
5.933320392E-1,6.477142010E-2
5.898308215E-1,6.584416272E-2
5.898268960E-1,6.610730265E-2
5.898302358E-1,6.618365231E-2
5.898308795E-1,6.617674923E-2
5.898299634E-1,6.609988565E-2
5.933312358E-1,6.520267812E-2
5.933307544E-1,6.506491462E-2
5.933283720E-1,6.475441206E-2
5.933309713E-1,6.456293667E-2
5.933335882E-1,6.437308530E-2
5.933296393E-1,6.409479144E-2
5.898314704E-1,6.466407082E-2
5.901792233E-1,6.439628431E-2
5.901819809E-1,6.437806222E-2
5.901822249E-1,6.438465192E-2
5.870577207E-1,6.515418252E-2
5.870618276E-1,6.531003866E-2
5.874043945E-1,6.565394244E-2
5.874042567E-1,6.599798474E-2
5.839722701E-1,6.708967807E-2
5.839724234E-1,6.751838175E-2
5.839723443E-1,6.772818511E-2
5.839722822E-1,6.781422288E-2
5.839743510E-1,6.771758440E-2
5.839729359E-1,6.751892181E-2
5.839724585E-1,6.660854479E-2
5.839740444E-1,6.604019600E-2
5.843126404E-1,6.571360938E-2
5.843129023E-1,6.549054047E-2
5.843125044E-1,6.540934389E-2
5.843109735E-1,6.552208713E-2
5.843136365E-1,6.577655356E-2
5.843113547E-1,6.610666795E-2
5.843095223E-1,6.647025337E-2
5.809134934E-1,6.768237481E-2
5.809175485E-1,6.813003730E-2
5.809143595E-1,6.867258635E-2
5.809144943E-1,6.881135793E-2
5.809191849E-1,6.904085718E-2
5.809178011E-1,6.918323400E-2
5.809176606E-1,6.924135659E-2
5.810052764E-1,6.920618385E-2
5.810056700E-1,6.905350609E-2
5.810073692E-1,6.888199774E-2
5.810037970E-1,6.854021764E-2
5.810031503E-1,6.832766134E-2
5.810033808E-1,6.813069753E-2
5.810028632E-1,6.795188978E-2
5.810023796E-1,6.775903830E-2
5.776468982E-1,6.857443259E-2
5.776481550E-1,6.866911006E-2
5.776468872E-1,6.880085643E-2
5.776490616E-1,6.901745329E-2
5.776470984E-1,6.930589325E-2
5.776474770E-1,6.961854836E-2
5.743280728E-1,7.086317947E-2
5.743281884E-1,7.108317362E-2
5.743277597E-1,7.124199115E-2
5.743268802E-1,7.134345390E-2
5.743269409E-1,7.133229091E-2
5.743264463E-1,7.120584762E-2
5.743256822E-1,7.107292643E-2
5.743280129E-1,7.089400642E-2
5.743274909E-1,7.070063788E-2
5.743263638E-1,7.052120075E-2
5.743251211E-1,7.037512788E-2
5.743261380E-1,7.018892874E-2
5.743277875E-1,7.007030511E-2
5.743283043E-1,7.002890364E-2
5.743264403E-1,7.002046984E-2
5.743239172E-1,7.007924464E-2
5.743218888E-1,7.020929622E-2
5.743233948E-1,7.028097681E-2
5.743253739E-1,7.054729808E-2
5.743248736E-1,7.076887053E-2
5.743247137E-1,7.099617767E-2
5.743225420E-1,7.128872688E-2
5.743247629E-1,7.145554450E-2
5.743232786E-1,7.153071841E-2
5.743250980E-1,7.143329286E-2
5.743225638E-1,7.122749730E-2
5.710480772E-1,7.152083381E-2
5.710452505E-1,7.094726748E-2
5.710448644E-1,7.057733953E-2
5.710473156E-1,7.018824639E-2
5.743296054E-1,6.933089248E-2
5.743270105E-1,6.945367025E-2
5.743252892E-1,6.967025425E-2
5.743254213E-1,7.017372407E-2
5.743262627E-1,7.059507639E-2
5.743267026E-1,7.101174637E-2
5.743287419E-1,7.136963577E-2
5.743288740E-1,7.165553407E-2
5.743289675E-1,7.194037158E-2
5.743269996E-1,7.203580038E-2
5.743262024E-1,7.206837230E-2
5.743245859E-1,7.204756553E-2
5.743263724E-1,7.198561140E-2
5.743246186E-1,7.183426045E-2
5.776449732E-1,7.083023942E-2
5.776438943E-1,7.071968801E-2
5.776422483E-1,7.062297780E-2
5.776441836E-1,7.051600002E-2
5.773154135E-1,7.050037321E-2
5.773113922E-1,7.044720683E-2
5.773104036E-1,7.046237701E-2
5.773121981E-1,7.051599952E-2
5.773113648E-1,7.060538313E-2
5.773118759E-1,7.075123594E-2
5.773151092E-1,7.093595814E-2
5.773142371E-1,7.112863992E-2
5.773149757E-1,7.140371769E-2
5.773138813E-1,7.160722948E-2
5.773123872E-1,7.167566149E-2
5.773133371E-1,7.165306830E-2
5.773149700E-1,7.155082525E-2
5.773140643E-1,7.127729048E-2
5.773117479E-1,7.106595100E-2
5.773114922E-1,7.075043119E-2
5.773120529E-1,7.056382849E-2
5.773156188E-1,7.042360537E-2
5.773163467E-1,7.033867031E-2
5.773154523E-1,7.033352091E-2
5.773148132E-1,7.039279964E-2
5.773102727E-1,7.047995315E-2
5.806633501E-1,6.990058370E-2
5.773061784E-1,7.103019942E-2
5.773062392E-1,7.131097474E-2
5.773072224E-1,7.149068790E-2
5.800091777E-1,7.103084715E-2
5.800106412E-1,7.107865294E-2
5.800094917E-1,7.114854424E-2
5.800095366E-1,7.117607419E-2
5.800101026E-1,7.113128570E-2
5.800116444E-1,7.108932368E-2
5.800122947E-1,7.090449376E-2
5.834000221E-1,6.991792836E-2
5.833993696E-1,6.972712634E-2
5.833964768E-1,6.952349745E-2
5.833967264E-1,6.923911853E-2
5.833991882E-1,6.909866905E-2
5.833994948E-1,6.901513571E-2
5.868226093E-1,6.822469634E-2
5.868225346E-1,6.833528210E-2
5.868239234E-1,6.852215130E-2
5.833992227E-1,6.971225690E-2
5.834005103E-1,6.985098027E-2
5.834008054E-1,7.012639251E-2
5.834013784E-1,7.036777864E-2
5.868255193E-1,6.973603941E-2
5.868233557E-1,6.986703939E-2
5.868224493E-1,6.985522451E-2
5.868242402E-1,6.977721458E-2
5.868255548E-1,6.964296140E-2
5.868229323E-1,6.940578640E-2
5.868250100E-1,6.927201856E-2
5.868255496E-1,6.916561308E-2
5.868255496E-1,6.916561308E-2
5.868255496E-1,6.916561308E-2
5.868255496E-1,6.916561308E-2
5.868255496E-1,6.916561308E-2
5.868255496E-1,6.916561308E-2
5.868259400E-1,6.907211787E-2
5.902927134E-1,6.808640392E-2
5.902909941E-1,6.785264121E-2
5.902912499E-1,6.778193682E-2
5.902894615E-1,6.765358150E-2
5.902890495E-1,6.750718895E-2
5.902892007E-1,6.747258684E-2
5.902914539E-1,6.740188611E-2
5.902928482E-1,6.738290839E-2
5.902919187E-1,6.738785290E-2
5.902897873E-1,6.742700408E-2
5.902898162E-1,6.746482352E-2
5.902902053E-1,6.750469174E-2
5.902880275E-1,6.753635554E-2
5.902892413E-1,6.754829347E-2
5.937974299E-1,6.671861836E-2
5.937983058E-1,6.660996498E-2
5.937969596E-1,6.650167867E-2
5.937963014E-1,6.636235050E-2
5.973475850E-1,6.541478750E-2
5.969917582E-1,6.533379376E-2
5.969913777E-1,6.518396360E-2
5.969885444E-1,6.499001871E-2
5.973421376E-1,6.482178255E-2
5.973490416E-1,6.474892362E-2
5.973483697E-1,6.473551471E-2
5.973479295E-1,6.474924571E-2
5.973474594E-1,6.478470971E-2
5.973496302E-1,6.482742154E-2
5.973475429E-1,6.487244930E-2
5.973470612E-1,6.493050610E-2
5.973472932E-1,6.494979192E-2
6.009385620E-1,6.416714314E-2
6.009369492E-1,6.412275999E-2
6.009384599E-1,6.404178835E-2
6.009367448E-1,6.393429092E-2
6.009370340E-1,6.379812921E-2
6.045706551E-1,6.286444615E-2
6.043527526E-1,6.272194338E-2
6.039930276E-1,6.250774312E-2
6.039909784E-1,6.230926130E-2
6.039907599E-1,6.212245376E-2
6.039884980E-1,6.196569184E-2
6.039895256E-1,6.184613269E-2
6.039919459E-1,6.173003566E-2
6.039980468E-1,6.169985447E-2
6.039965938E-1,6.170122303E-2
6.039971714E-1,6.171934262E-2
6.076716931E-1,6.100397378E-2
6.076697858E-1,6.104256535E-2
6.076686413E-1,6.105146076E-2
6.043485748E-1,6.169966240E-2
6.047035778E-1,6.161250284E-2
6.047044800E-1,6.161440887E-2
6.047047910E-1,6.161618359E-2
6.047039628E-1,6.159880931E-2
6.047032805E-1,6.155287490E-2
6.047044998E-1,6.139883899E-2
6.083843957E-1,6.052019421E-2
6.083852655E-1,6.015631744E-2
6.083848275E-1,5.984663468E-2
6.083806822E-1,5.948104234E-2
6.083828041E-1,5.909006069E-2
6.083846243E-1,5.857366072E-2
6.083831996E-1,5.821935092E-2
6.083809172E-1,5.793683825E-2
6.121114899E-1,5.703508839E-2
6.121114088E-1,5.693035872E-2
6.121088986E-1,5.686209951E-2
6.121102355E-1,5.681945456E-2
6.121099295E-1,5.684746982E-2
6.121146441E-1,5.687326230E-2
6.121116032E-1,5.687945863E-2
6.121118964E-1,5.683671733E-2
6.158842466E-1,5.608442018E-2
6.158815977E-1,5.600405308E-2
6.158834624E-1,5.579877105E-2
6.197003741E-1,5.492879339E-2
6.197010719E-1,5.470402273E-2
6.235701272E-1,5.376989227E-2
6.235687145E-1,5.346571667E-2
6.231804552E-1,5.320122146E-2
6.231824166E-1,5.283720847E-2
6.231818669E-1,5.247838405E-2
6.270916637E-1,5.152325811E-2
6.231790966E-1,5.189296699E-2
6.231790772E-1,5.164096276E-2
6.231810063E-1,5.144405112E-2
6.193166806E-1,5.195387191E-2
6.193203628E-1,5.185200921E-2
6.193149481E-1,5.183454174E-2
6.193176330E-1,5.183134687E-2
6.193184578E-1,5.182733650E-2
6.193180875E-1,5.179617166E-2
6.193215330E-1,5.171704599E-2
6.193205547E-1,5.158726529E-2
6.235696167E-1,5.071603076E-2
6.235685734E-1,5.060266330E-2
6.235718465E-1,5.012005561E-2
6.274844340E-1,4.892541410E-2
6.274819342E-1,4.852568291E-2
6.274828922E-1,4.811017485E-2
6.314489359E-1,4.709639104E-2
6.314498867E-1,4.691159910E-2
6.314496606E-1,4.661113427E-2
6.314492686E-1,4.637965797E-2
6.314486835E-1,4.621506658E-2
6.314470088E-1,4.611100646E-2
6.274827941E-1,4.664818041E-2
6.274842383E-1,4.664239965E-2
6.274853016E-1,4.666702800E-2
6.274834841E-1,4.667877851E-2
6.274822834E-1,4.667134472E-2
6.274854136E-1,4.661611822E-2
6.320870411E-1,4.576263985E-2
6.320862616E-1,4.558558625E-2
6.361113829E-1,4.476502322E-2
6.361095080E-1,4.444690586E-2
6.401870036E-1,4.353171318E-2
6.401843260E-1,4.317340226E-2
6.443116650E-1,4.204939054E-2
6.443099974E-1,4.166852444E-2
6.484912500E-1,4.079145159E-2
6.484919857E-1,4.050372026E-2
6.484917263E-1,4.028570791E-2
6.484955042E-1,4.005211845E-2
4.870020330E-1,7.085280501E-2
4.870020407E-1,7.076539172E-2
4.870000127E-1,7.076539896E-2
4.870000403E-1,7.077934352E-2
4.870016332E-1,7.078486320E-2
4.870017834E-1,7.074314628E-2
4.870004473E-1,7.066586729E-2
4.870017554E-1,7.054643319E-2
4.942272092E-1,6.834992327E-2
4.942266826E-1,6.803423723E-2
4.942286936E-1,6.775912307E-2
4.942269392E-1,6.746975585E-2
4.942276272E-1,6.712530073E-2
4.942262958E-1,6.679449531E-2
6.613694457E-1,3.699579278E-2
6.657746562E-1,3.619516442E-2
4.937382385E-1,6.544294105E-2
4.937376045E-1,6.498921543E-2
4.937403308E-1,6.468644629E-2
4.937371740E-1,6.447494763E-2
4.889069779E-1,6.559117907E-2
4.889063325E-1,6.554989976E-2
4.889052091E-1,6.554459798E-2
4.889056592E-1,6.552813068E-2
4.889077348E-1,6.544490039E-2
4.937365476E-1,6.386836047E-2
4.937375914E-1,6.349347937E-2
6.788913708E-1,3.327332905E-2
6.839991881E-1,3.218190591E-2
6.887150483E-1,3.106363821E-2
6.934944481E-1,3.039323978E-2
6.983454170E-1,2.926616358E-2
7.032585212E-1,2.847354414E-2
7.082382031E-1,2.776875290E-2
7.132947258E-1,2.714450237E-2
7.082385088E-1,2.731997985E-2
7.032570669E-1,2.763138336E-2
7.032573226E-1,2.759773927E-2
7.032539596E-1,2.759878120E-2
7.032549732E-1,2.760595420E-2
7.032442254E-1,2.760144180E-2
7.022633485E-1,2.764123278E-2
7.022667514E-1,2.757206325E-2
7.072362826E-1,2.705051564E-2
7.072390504E-1,2.692038528E-2
7.072356909E-1,2.675168850E-2
7.022647688E-1,2.693571597E-2
7.022645057E-1,2.672776266E-2
6.925285109E-1,2.713774108E-2
6.877677548E-1,2.726168362E-2
6.738497863E-1,2.804079206E-2
6.693372269E-1,2.830995733E-2
6.648875698E-1,2.849353535E-2
6.604911652E-1,2.871920273E-2
6.561533150E-1,2.898478686E-2
6.561542551E-1,2.889834269E-2
6.518780710E-1,2.926556193E-2
6.518753864E-1,2.927425665E-2
6.518737149E-1,2.928806377E-2
6.518754355E-1,2.929256154E-2
6.518698901E-1,2.924251004E-2
6.518722555E-1,2.915557758E-2
6.476507797E-1,2.940492885E-2
6.507059649E-1,2.895246547E-2
6.478927252E-1,2.894735320E-2
6.434802679E-1,2.903526352E-2
6.393585591E-1,2.909685365E-2
6.352961230E-1,2.891863027E-2
6.312846079E-1,2.867913525E-2
6.273226413E-1,2.870128067E-2
6.234078738E-1,2.874627175E-2
6.234113391E-1,2.846094538E-2
6.234094730E-1,2.816932836E-2
6.195402942E-1,2.838703075E-2
6.195417593E-1,2.829711552E-2
6.195438705E-1,2.823374211E-2
6.195431923E-1,2.822019124E-2
6.195442223E-1,2.821690106E-2
6.195443440E-1,2.821658724E-2
6.195431088E-1,2.818338595E-2
6.157292658E-1,2.848055337E-2
6.157273008E-1,2.838718711E-2
6.157235919E-1,2.814124671E-2
6.119563802E-1,2.823826522E-2
6.119547261E-1,2.791734917E-2
6.080015902E-1,2.765080343E-2
6.079971416E-1,2.714122691E-2
6.043196629E-1,2.663691018E-2
6.046829291E-1,2.605971846E-2
6.046828865E-1,2.557235183E-2
6.046825329E-1,2.516100680E-2
6.046833253E-1,2.486885954E-2
6.046893098E-1,2.464401947E-2
6.046832280E-1,2.461904691E-2
6.046824722E-1,2.464240728E-2
6.046850197E-1,2.460665195E-2
6.010473371E-1,2.478006348E-2
5.974570407E-1,2.497233391E-2
5.974554880E-1,2.497503560E-2
5.974575464E-1,2.497855601E-2
5.974563447E-1,2.498115688E-2
6.010502418E-1,2.468138327E-2
6.010527887E-1,2.466923284E-2
6.010568408E-1,2.464947486E-2
6.017758792E-1,2.456677921E-2
6.017745094E-1,2.453041487E-2
6.017744312E-1,2.448276833E-2
6.017728139E-1,2.439994093E-2
6.017761640E-1,2.433332844E-2
6.017718309E-1,2.422772004E-2
6.017766954E-1,2.417364964E-2
5.981733389E-1,2.440337091E-2
5.981752534E-1,2.438744330E-2
5.981752534E-1,2.438744330E-2
5.981752534E-1,2.438744330E-2
5.981752534E-1,2.438744330E-2
5.981752534E-1,2.438744330E-2
5.981752534E-1,2.438744330E-2
5.981739893E-1,2.453988993E-2
6.017749878E-1,2.444526099E-2
6.017764610E-1,2.450892967E-2
6.017752000E-1,2.450948757E-2
6.017775841E-1,2.453103454E-2
5.981741932E-1,2.494992995E-2
5.981694941E-1,2.529926149E-2
5.981683847E-1,2.613054174E-2
5.942598908E-1,2.722250039E-2
5.942598318E-1,2.825994503E-2
5.942602022E-1,2.991278735E-2
5.907451110E-1,3.170024782E-2
5.907453380E-1,3.255845048E-2
5.907454251E-1,3.328122609E-2
5.907463909E-1,3.382286450E-2
5.907471648E-1,3.419618257E-2
5.907464379E-1,3.444811896E-2
5.942613568E-1,3.422074791E-2
5.942607862E-1,3.425339632E-2
5.942619570E-1,3.425005041E-2
5.942583023E-1,3.422252006E-2
5.907490566E-1,3.462419701E-2
5.907483121E-1,3.465140949E-2
5.907471892E-1,3.476129638E-2
5.872762073E-1,3.554146226E-2
5.838456784E-1,3.659154995E-2
5.771018465E-1,3.806534092E-2
5.737867991E-1,3.921252925E-2
5.672718876E-1,4.096851474E-2
5.609034318E-1,4.282222299E-2
5.485898084E-1,4.607230616E-2
5.397022072E-1,4.843495536E-2
5.200404235E-1,5.323756683E-2
5.146842853E-1,5.482415009E-2
5.068524301E-1,5.682737945E-2
5.017601094E-1,5.816495967E-2
5.017604704E-1,5.817258946E-2
5.017602312E-1,5.815469506E-2
5.017585864E-1,5.817378430E-2
5.042905518E-1,5.766335459E-2
5.282854848E-1,5.265566249E-2
5.339329712E-1,5.174798435E-2
5.339319687E-1,5.214006773E-2
5.339319166E-1,5.242268390E-2
5.341115494E-1,5.292207949E-2
5.281858408E-1,5.451237567E-2
5.281850454E-1,5.493154016E-2
5.199408015E-1,5.738841047E-2
5.119521312E-1,5.967965059E-2
5.067594488E-1,6.136292997E-2
4.991653510E-1,6.389994389E-2
4.942237781E-1,6.575016242E-2
4.893864666E-1,6.727105503E-2
4.893865581E-1,6.739577268E-2
4.870026806E-1,6.814888710E-2
4.870013838E-1,6.812867744E-2
4.870021267E-1,6.811866490E-2
4.870004265E-1,6.817268032E-2
4.893855552E-1,6.787635447E-2
4.893856868E-1,6.840916721E-2
4.991638626E-1,6.683535512E-2
5.067565749E-1,6.574856223E-2
5.067580641E-1,6.717583448E-2
5.067555175E-1,6.839037755E-2
5.067573621E-1,6.949507016E-2
4.991645847E-1,7.217900021E-2
4.991650332E-1,7.252132341E-2
4.942282012E-1,7.421804445E-2
4.942268984E-1,7.438990156E-2
4.942251883E-1,7.445914114E-2
4.942269834E-1,7.445437109E-2
4.870015322E-1,7.666622958E-2
4.870008598E-1,7.666359531E-2
4.942269667E-1,7.446184145E-2
4.942276831E-1,7.450649058E-2
4.942271986E-1,7.462060194E-2
4.942261197E-1,7.478850632E-2
4.942285784E-1,7.506129537E-2
4.942279147E-1,7.537226282E-2
4.942301333E-1,7.578502799E-2
5.019239088E-1,7.407300693E-2
5.019233001E-1,7.452734687E-2
5.019242701E-1,7.501178992E-2
5.019228887E-1,7.544823788E-2
5.019231112E-1,7.581993372E-2
5.019219190E-1,7.624078310E-2
4.944713678E-1,7.871060200E-2
4.944736413E-1,7.878193617E-2
4.944744317E-1,7.879232767E-2
4.944714281E-1,7.876194002E-2
4.944704217E-1,7.871573788E-2
4.944719255E-1,7.868795046E-2
4.944711797E-1,7.872718214E-2
4.942301736E-1,7.892471695E-2
4.991653008E-1,7.761287333E-2
4.991647651E-1,7.792957935E-2
4.991628840E-1,7.848464368E-2
5.016692758E-1,7.816616823E-2
5.014186726E-1,7.872399861E-2
5.014185551E-1,7.917799747E-2
6.401861497E-1,4.884611546E-2
6.361086992E-1,4.985242214E-2
6.281131871E-1,5.143878391E-2
6.241849868E-1,5.226233133E-2
6.164914594E-1,5.379159208E-2
6.127105317E-1,5.450209032E-2
6.089752965E-1,5.519567733E-2
6.089759268E-1,5.519920031E-2
6.089722122E-1,5.518985528E-2
6.086051964E-1,5.525262006E-2
6.086044922E-1,5.529218310E-2
6.123323161E-1,5.470857545E-2
6.123299352E-1,5.484933545E-2
6.157301419E-1,5.453565181E-2
6.157276014E-1,5.481449593E-2
6.157273106E-1,5.512236410E-2
6.195436172E-1,5.491870454E-2
6.195417881E-1,5.539459181E-2
6.195439632E-1,5.563208374E-2
6.195432399E-1,5.572943322E-2
6.153502660E-1,5.671233454E-2
6.153528346E-1,5.678330729E-2
6.153534469E-1,5.679903721E-2
6.115848077E-1,5.748162321E-2
6.115869644E-1,5.744940988E-2
6.115873321E-1,5.742131635E-2
6.119584420E-1,5.734801411E-2
6.157313600E-1,5.668747010E-2
6.157342225E-1,5.676319485E-2
6.195483636E-1,5.618058667E-2
6.234116517E-1,5.572376843E-2
6.234113472E-1,5.591309176E-2
6.234053638E-1,5.625434730E-2
6.234069828E-1,5.648618522E-2
6.234063868E-1,5.672048076E-2
6.195443469E-1,5.779220852E-2
6.195413150E-1,5.801466218E-2
6.157249734E-1,5.892504802E-2
6.157278355E-1,5.907502457E-2
6.157279496E-1,5.919279042E-2
6.119524149E-1,6.004164704E-2
6.119523651E-1,6.007118033E-2
6.119551991E-1,6.007001249E-2
6.119533892E-1,6.005301886E-2
6.119532768E-1,6.004501606E-2
6.119526842E-1,6.005221642E-2
6.157243746E-1,5.933009797E-2
6.149853799E-1,5.952378701E-2
6.149850965E-1,5.961746345E-2
6.149852544E-1,5.973356599E-2
6.187961626E-1,5.914252013E-2
6.187960984E-1,5.932848516E-2
6.187963665E-1,5.953156434E-2
6.187937876E-1,5.981680414E-2
6.149846422E-1,6.082507414E-2
6.149804253E-1,6.097692778E-2
6.149873844E-1,6.114576006E-2
6.149872209E-1,6.124531524E-2
6.149872901E-1,6.127553472E-2
6.149851717E-1,6.128366895E-2
6.149863945E-1,6.127314506E-2
6.112232830E-1,6.200562128E-2
6.149841447E-1,6.121152772E-2
6.149866280E-1,6.120385778E-2
6.149873213E-1,6.121517674E-2
6.149884812E-1,6.126555893E-2
6.149882103E-1,6.138532801E-2
6.149893515E-1,6.155948064E-2
6.149848069E-1,6.186800916E-2
6.149876815E-1,6.229640606E-2
6.149841390E-1,6.259819913E-2
6.149847693E-1,6.288185547E-2
6.149848512E-1,6.314739041E-2
6.149880028E-1,6.348081764E-2
6.149873215E-1,6.363850278E-2
6.149848824E-1,6.374471758E-2
6.112218454E-1,6.459451543E-2
6.112232094E-1,6.461314904E-2
6.112248407E-1,6.459680695E-2
6.112250652E-1,6.457966927E-2
6.112288326E-1,6.456797918E-2
6.153670144E-1,6.372072416E-2
6.153647488E-1,6.378616174E-2
6.153658155E-1,6.382159229E-2
6.153662955E-1,6.391067971E-2
6.157401492E-1,6.394604821E-2
6.153682970E-1,6.423096423E-2
6.153682845E-1,6.437606445E-2
6.153687890E-1,6.459011882E-2
6.153676528E-1,6.466197714E-2
6.153667750E-1,6.480217699E-2
6.153673048E-1,6.496778847E-2
6.157464049E-1,6.496472996E-2
6.157446164E-1,6.502793622E-2
6.157445463E-1,6.506512862E-2
6.157451592E-1,6.507761581E-2
6.157456145E-1,6.506967737E-2
6.157432388E-1,6.503813203E-2
6.157429477E-1,6.501399128E-2
6.157462839E-1,6.499403018E-2
6.157401159E-1,6.500701484E-2
6.157421445E-1,6.505285281E-2
6.157405646E-1,6.513625304E-2
6.157467432E-1,6.525782403E-2
6.157496371E-1,6.551209961E-2
6.157503954E-1,6.571827723E-2
6.155456169E-1,6.607831950E-2
6.155468355E-1,6.628208484E-2
6.155471573E-1,6.647422272E-2
6.155473907E-1,6.663508323E-2
6.155498981E-1,6.675503539E-2
6.155494499E-1,6.684725444E-2
6.155532258E-1,6.690188018E-2
6.155499798E-1,6.693096508E-2
6.155483884E-1,6.694052539E-2
6.155475362E-1,6.692733875E-2
6.155469048E-1,6.691060152E-2
6.155475489E-1,6.689539208E-2
6.155514075E-1,6.688845842E-2
6.121441402E-1,6.759522135E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125139161E-1,6.748842860E-2
6.125135784E-1,6.746477488E-2
6.125121273E-1,6.747053766E-2
6.125122276E-1,6.746718509E-2
6.125077318E-1,6.743333582E-2
6.125109400E-1,6.733224558E-2
6.125108896E-1,6.718583051E-2
6.125140969E-1,6.710134591E-2
6.125084879E-1,6.695930733E-2
