"Frequency (Hz)","Rel. amplitude (a.u.)"
1.152071521E0,4.387147682E-3
1.152079125E0,4.384933915E-3
1.152074839E0,4.360224956E-3
1.154723300E0,4.331404017E-3
1.152069170E0,4.346943232E-3
1.146797211E0,4.392159055E-3
1.146746525E0,4.392773160E-3
1.144171578E0,4.418841013E-3
1.149392121E0,4.396271666E-3
1.146786936E0,4.423848611E-3
1.146790361E0,4.429843412E-3
1.146786662E0,4.434795728E-3
1.144169396E0,4.460167400E-3
1.144173351E0,4.460136569E-3
1.165501307E0,4.308908896E-3
2.059497550E0,1.378521608E-3
1.133825280E0,4.545367261E-3
1.136363771E0,4.509824617E-3
1.133779484E0,4.511576963E-3
1.075269420E0,5.000021918E-3
1.131219187E0,4.522756631E-3
1.128662997E0,4.563279259E-3
1.126138016E0,4.592490796E-3
1.128666181E0,4.584410199E-3
1.128661802E0,4.588078657E-3
1.128637785E0,4.591659735E-3
1.133786982E0,4.551645550E-3
1.123597741E0,4.636595473E-3
1.123595637E0,4.645234456E-3
2.027008243E0,1.432325555E-3
1.400520994E0,3.006494963E-3
1.133783902E0,4.607148521E-3
1.131225718E0,4.617494705E-3
1.131223719E0,4.585549368E-3
1.133781492E0,4.542172245E-3
1.131268909E0,4.565311946E-3
1.388895922E0,3.034072867E-3
1.131240249E0,4.567007695E-3
1.123606553E0,4.627437675E-3
1.388893310E0,3.032423630E-3
2.022479249E0,1.435855705E-3
2.247198376E0,1.163793169E-3
2.064219198E0,1.382526012E-3
2.073731226E0,1.360406932E-3
1.121066284E0,4.622259601E-3
2.017931093E0,1.422745803E-3
2.004462946E0,1.440669418E-3
2.008932075E0,1.431542971E-3
2.022458418E0,1.410686655E-3
2.004525960E0,1.431454173E-3
2.068963784E0,1.337819712E-3
2.022431670E0,1.400089031E-3
2.017965970E0,1.408745670E-3
2.022470254E0,1.400266480E-3
1.809943661E0,1.737281678E-3
1.822310058E0,1.705542052E-3
1.822322814E0,1.696271582E-3
1.797761647E0,1.739661515E-3
1.797758701E0,1.743369230E-3
1.856177203E0,1.644493699E-3
1.856154100E0,1.646293825E-3
2.027032021E0,1.380105001E-3
2.027040819E0,1.376389621E-3
2.022476645E0,1.377774494E-3
2.027022510E0,1.369343960E-3
2.059494604E0,1.326255815E-3
2.022475224E0,1.375733573E-3
2.022442085E0,1.374767781E-3
2.031610830E0,1.357344917E-3
2.005006250E0,1.392417533E-3
1.128673878E0,4.394039913E-3
1.131213455E0,4.367942134E-3
2.000003125E0,1.398727377E-3
1.123596558E0,4.437338125E-3
2.022490138E0,1.373258367E-3
2.005009915E0,1.398765411E-3
2.022470490E0,1.373316976E-3
2.255644398E0,1.103010294E-3
2.068976170E0,1.307342331E-3
2.255644398E0,1.097233835E-3
2.013477951E0,1.369776913E-3
2.008996538E0,1.374866969E-3
2.008930440E0,1.373733718E-3
1.118560152E0,4.414449927E-3
1.118515320E0,4.418847175E-3
1.116072467E0,4.436904855E-3
1.116077527E0,4.448468994E-3
2.008942118E0,1.371101058E-3
2.064226102E0,1.298153275E-3
2.242136757E0,1.100100365E-3
2.242161369E0,1.100643814E-3
2.064206375E0,1.296089077E-3
2.017938163E0,1.357318038E-3
1.951219512E0,1.453004735E-3
2.017944761E0,1.356686499E-3
1.990051814E0,1.393648568E-3
2.027042483E0,1.341156416E-3
2.233252641E0,1.104350979E-3
2.059489695E0,1.298143947E-3
2.059473004E0,1.298236208E-3
2.017940519E0,1.350746372E-3
1.951217282E0,1.446254511E-3
1.951224718E0,1.444491912E-3
1.955985488E0,1.440113564E-3
1.814081453E0,1.665519833E-3
1.960780810E0,1.424749549E-3
1.801787007E0,1.688485451E-3
1.797755544E0,1.701195567E-3
1.797756176E0,1.705376395E-3
1.801801590E0,1.700809488E-3
1.805853788E0,1.696934319E-3
1.805826188E0,1.700485174E-3
1.809957524E0,1.703891458E-3
1.809942595E0,1.707934873E-3
2.030462490E0,1.357250158E-3
2.036201015E0,1.352582630E-3
2.036262680E0,1.354583167E-3
2.046026267E0,1.342703000E-3
1.801852107E0,1.731267136E-3
1.814063885E0,1.708036764E-3
1.818178805E0,1.700314221E-3
1.809940249E0,1.714828180E-3
2.025253701E0,1.371219303E-3
1.809953472E0,1.716888744E-3
1.809957737E0,1.718591875E-3
1.809950059E0,1.714280021E-3
1.128665385E0,4.401724886E-3
1.128686351E0,4.396514715E-3
1.809955178E0,1.706362118E-3
1.131224652E0,4.366107824E-3
2.036201255E0,1.345123791E-3
2.036184219E0,1.337616886E-3
1.797753020E0,1.724540105E-3
1.985174777E0,1.415366346E-3
1.985116024E0,1.415395001E-3
2.036201975E0,1.345264677E-3
2.036195257E0,1.345271647E-3
2.242161631E0,1.109808742E-3
2.257338732E0,1.091689393E-3
2.227716455E0,1.116483769E-3
2.257326789E0,1.087385075E-3
2.027008481E0,1.346178881E-3
2.026994927E0,1.345215301E-3
1.793761145E0,1.714526632E-3
1.818175792E0,1.663768892E-3
1.970434503E0,1.410561261E-3
1.121080030E0,4.361772524E-3
1.851815684E0,1.604797635E-3
1.123595506E0,4.361403981E-3
2.027008243E0,1.344029339E-3
2.031591244E0,1.343863861E-3
2.027034636E0,1.347918540E-3
1.128667641E0,4.338432719E-3
2.031621818E0,1.340570716E-3
1.392752811E0,2.853464115E-3
2.031665769E0,1.334642773E-3
1.136363502E0,4.256361604E-3
1.138930680E0,4.214740944E-3
1.136358391E0,4.228256808E-3
1.133757792E0,4.247853878E-3
1.133786045E0,4.253381664E-3
1.133780153E0,4.252402621E-3
1.131179199E0,4.291292816E-3
1.131218787E0,4.292901721E-3
1.131208390E0,4.294429649E-3
1.131218920E0,4.309520658E-3
1.131218387E0,4.305926731E-3
1.131220387E0,4.305911510E-3
1.131248913E0,4.302732355E-3
1.128665385E0,4.327779418E-3
1.126138016E0,4.355006959E-3
1.128645216E0,4.335019722E-3
1.128660343E0,4.334431928E-3
1.121072699E0,4.384309378E-3
1.121067331E0,4.385281928E-3
1.118586350E0,4.414071284E-3
1.118576183E0,4.409866321E-3
1.118552072E0,4.409301188E-3
1.116069482E0,4.412515047E-3
1.113590009E0,4.432968378E-3
1.116072207E0,4.414321877E-3
1.116070391E0,4.414336247E-3
1.116067796E0,4.412189841E-3
1.118553505E0,4.394791875E-3
1.118558197E0,4.400491665E-3
1.118572795E0,4.400376813E-3
1.118571100E0,4.404801056E-3
1.118601338E0,4.397032456E-3
1.118569406E0,4.376319884E-3
1.118572795E0,4.371622168E-3
1.404504451E0,2.772281466E-3
1.436872360E0,2.652905032E-3
1.461979176E0,2.562569846E-3
1.466274764E0,2.551494883E-3
1.466264462E0,2.557844391E-3
1.440915486E0,2.654233231E-3
1.457739229E0,2.584120094E-3
1.457707576E0,2.588982686E-3
1.428583546E0,2.698378208E-3
1.428548682E0,2.696307218E-3
1.420454756E0,2.726488734E-3
1.420447820E0,2.724131696E-3
1.381214078E0,2.891802828E-3
1.385036356E0,2.879816314E-3
1.388891099E0,2.858202857E-3
1.388819970E0,2.853642908E-3
1.388884066E0,2.861119069E-3
1.385069128E0,2.874220062E-3
1.381218848E0,2.890882519E-3
1.113587167E0,4.444591843E-3
2.004472014E0,1.380676033E-3
2.004454576E0,1.383929379E-3
1.116045609E0,4.477119703E-3
2.184472924E0,1.166565020E-3
2.000019445E0,1.395010882E-3
2.000056021E0,1.398459754E-3
1.111111368E0,4.526781609E-3
1.111112655E0,4.515186088E-3
1.108646682E0,4.523798177E-3
1.108648090E0,4.530055376E-3
1.108649243E0,4.526230594E-3
1.111080505E0,4.501966432E-3
1.111112783E0,4.495307123E-3
1.156053703E0,4.142527966E-3
1.111119085E0,4.480049463E-3
1.156071453E0,4.138420996E-3
1.111145320E0,4.471528737E-3
1.156068842E0,4.130763741E-3
1.152731005E0,4.154720382E-3
1.156051614E0,4.130886858E-3
1.156077369E0,4.138784911E-3
1.159420815E0,4.118673473E-3
1.111105196E0,4.485665280E-3
1.108647194E0,4.502167387E-3
1.108645402E0,4.493731454E-3
1.995566563E0,1.385232158E-3
1.951223478E0,1.444004255E-3
1.116076878E0,4.414314604E-3
1.101321081E0,4.535798109E-3
1.101315016E0,4.533314214E-3
1.103754790E0,4.510214970E-3
1.103753394E0,4.518436964E-3
1.103724207E0,4.522984176E-3
1.103757582E0,4.514989364E-3
1.103755171E0,4.506880845E-3
1.388916016E0,2.843009002E-3
1.400567784E0,2.795901981E-3
1.213599904E0,3.731058500E-3
1.213600057E0,3.734115122E-3
1.400562472E0,2.802002327E-3
1.424555750E0,2.704461685E-3
1.991161226E0,1.384289357E-3
1.400550621E0,2.800789902E-3
2.027024174E0,1.333284592E-3
2.027039630E0,1.336876868E-3
2.027012048E0,1.338653807E-3
2.022460312E0,1.337064696E-3
1.932367879E0,1.461821824E-3
1.991141266E0,1.376447074E-3
1.995532917E0,1.367854021E-3
1.991149066E0,1.370727715E-3
1.985087804E0,1.377433171E-3
1.980215124E0,1.381212657E-3
1.106200936E0,4.418485142E-3
1.991206656E0,1.361952449E-3
1.985112176E0,1.373665600E-3
1.991150901E0,1.368439939E-3
1.990035055E0,1.372065137E-3
1.985110893E0,1.378880525E-3
1.106201064E0,4.430662493E-3
1.108610706E0,4.407914249E-3
1.108644506E0,4.404858093E-3
1.111110211E0,4.382023939E-3
1.111116641E0,4.393731340E-3
1.111110211E0,4.390468469E-3
1.951252231E0,1.418152512E-3
1.111117027E0,4.378476405E-3
1.201194062E0,3.756858298E-3
1.201188238E0,3.753628482E-3
1.179947892E0,3.894808527E-3
1.183438336E0,3.884850017E-3
1.108659485E0,4.430448581E-3
1.108649371E0,4.434299308E-3
1.111116127E0,4.435383001E-3
1.999999769E0,1.374811717E-3
1.108647578E0,4.478960756E-3
2.000002084E0,1.372183659E-3
1.424509246E0,2.703945799E-3
1.404526027E0,2.784292246E-3
1.113560041E0,4.438138761E-3
1.113629667E0,4.424264471E-3
1.404500958E0,2.779167453E-3
1.113587555E0,4.416580208E-3
1.404482465E0,2.779620378E-3
2.261302390E0,1.068904151E-3
2.222257717E0,1.106939885E-3
2.217286707E0,1.111579259E-3
2.195114423E0,1.133320176E-3
1.400566559E0,2.783785292E-3
1.986809791E0,1.383771436E-3
2.217354821E0,1.114166221E-3
1.995573016E0,1.372812311E-3
2.017939577E0,1.340560540E-3
1.333330247E0,3.069349353E-3
2.000006019E0,1.366050783E-3
2.000010186E0,1.365038613E-3
1.113595434E0,4.393379583E-3
1.116065720E0,4.370951988E-3
1.113590655E0,4.404368266E-3
2.004442950E0,1.360446771E-3
2.004445973E0,1.355907625E-3
2.227184668E0,1.097397415E-3
2.068961802E0,1.270682395E-3
2.008910822E0,1.347785071E-3
1.995016356E0,1.368236851E-3
1.111112397E0,4.431574304E-3
2.008998173E0,1.356031611E-3
2.005012532E0,1.361428113E-3
1.396648858E0,2.814706754E-3
1.116055469E0,4.423329412E-3
1.113611582E0,4.458751071E-3
1.113588459E0,4.460466737E-3
1.116071299E0,4.453147222E-3
1.113584196E0,4.487331582E-3
1.113584454E0,4.490995734E-3
2.015135822E0,1.373987928E-3
2.015115994E0,1.373205071E-3
2.020203615E0,1.365386312E-3
2.025314052E0,1.359518792E-3
2.008935578E0,1.383368645E-3
2.008919230E0,1.384273278E-3
2.025274263E0,1.360170041E-3
1.116021217E0,4.474450193E-3
1.116072986E0,4.467245914E-3
1.118563932E0,4.436458462E-3
1.121069557E0,4.408915286E-3
1.121071782E0,4.403572537E-3
1.123562498E0,4.382956714E-3
1.123599451E0,4.386617220E-3
1.121049396E0,4.408361827E-3
1.123589456E0,4.390902683E-3
1.123596426E0,4.386561281E-3
1.121112368E0,4.414734724E-3
1.121072568E0,4.420954350E-3
1.420465685E0,2.760084337E-3
1.272187413E0,3.449253950E-3
1.123605895E0,4.462892651E-3
1.123590245E0,4.489687817E-3
1.123597084E0,4.492963782E-3
1.128666447E0,4.449235509E-3
1.420451183E0,2.814753931E-3
1.284799870E0,3.459734721E-3
1.284799010E0,3.461827711E-3
1.420412091E0,2.840661656E-3
1.420355349E0,2.823056390E-3
1.354396870E0,3.111944930E-3
1.420460431E0,2.841129942E-3
1.424490433E0,2.826991040E-3
1.420455386E0,2.840623127E-3
1.162789853E0,4.236453144E-3
1.276612155E0,3.511523664E-3
2.173904183E0,1.208892890E-3
1.295899827E0,3.383788902E-3
1.295893267E0,3.378263261E-3
1.295869943E0,3.369228559E-3
1.453523803E0,2.679995600E-3
1.453489253E0,2.691196549E-3
1.322712868E0,3.273013403E-3
1.388890698E0,2.970283079E-3
1.322743486E0,3.265429325E-3
2.017929679E0,1.404213653E-3
1.392702702E0,2.957162868E-3
1.388896525E0,2.976152800E-3
1.084597106E0,4.880430414E-3
1.388825194E0,2.976458520E-3
1.392743315E0,2.952150181E-3
1.333335185E0,3.219914502E-3
1.333336297E0,3.226329645E-3
1.385035157E0,3.012280992E-3
1.385038554E0,3.024151290E-3
1.183429947E0,4.121407965E-3
1.082248764E0,4.916818430E-3
1.315787670E0,3.333157759E-3
1.385047946E0,3.016533492E-3
1.385027564E0,3.014136044E-3
1.326257565E0,3.280934551E-3
1.326246572E0,3.285823629E-3
1.322748042E0,3.310199916E-3
1.340435969E0,3.229909968E-3
1.086937570E0,4.918389755E-3
1.086957384E0,4.946392792E-3
1.322733827E0,3.342245933E-3
1.089324495E0,4.941196440E-3
1.089330058E0,4.939539323E-3
1.347710409E0,3.216939274E-3
1.111149564E0,4.732029433E-3
1.347715139E0,3.208288176E-3
1.347697165E0,3.205366536E-3
1.400562676E0,2.966048030E-3
1.400566763E0,2.968954291E-3
1.347700003E0,3.223018526E-3
1.344087527E0,3.245298504E-3
1.318671960E0,3.374413434E-3
1.608569206E0,2.293316146E-3
1.324425803E0,3.396017584E-3
2.544472948E0,9.219481023E-4
1.599988889E0,2.329811066E-3
1.339280421E0,3.322539497E-3
1.570651076E0,2.415213400E-3
2.188171837E0,1.247270631E-3
2.188183060E0,1.253959782E-3
1.312908190E0,3.508898151E-3
1.466269166E0,2.815750837E-3
1.089329810E0,5.092069796E-3
1.312335241E0,3.503341387E-3
1.315781899E0,3.478460592E-3
1.315796147E0,3.480763555E-3
1.466270285E0,2.802592619E-3
1.315788392E0,3.477013647E-3
1.312915222E0,3.492248415E-3
1.312911183E0,3.492269906E-3
1.319261939E0,3.457563506E-3
1.315745652E0,3.478992247E-3
1.091697098E0,5.057662602E-3
1.086954307E0,5.096109354E-3
1.308906413E0,3.510870709E-3
1.308920868E0,3.512353630E-3
1.084633500E0,5.108981363E-3
1.084595880E0,5.105155542E-3
1.082251204E0,5.125607093E-3
1.084599557E0,5.107484633E-3
1.319158427E0,3.460607724E-3
1.315823199E0,3.491026961E-3
1.319258132E0,3.469374865E-3
1.315797409E0,3.487354621E-3
1.315792540E0,3.495597188E-3
1.322752963E0,3.470129667E-3
1.273919864E0,3.776598558E-3
1.319348242E0,3.557984772E-3
1.257859987E0,3.932874836E-3
1.319264477E0,3.585485000E-3
1.319256682E0,3.583829236E-3
1.319261758E0,3.585911238E-3
1.319299288E0,3.588106949E-3
1.308941392E0,3.638801859E-3
1.319253962E0,3.582899757E-3
1.315792901E0,3.599565863E-3
1.315786408E0,3.599601387E-3
1.268501457E0,3.869280448E-3
1.315793802E0,3.588823639E-3
1.265825706E0,3.870190395E-3
1.252608923E0,3.954103194E-3
1.308897311E0,3.609463389E-3
1.249992405E0,3.952351610E-3
1.305465454E0,3.627165217E-3
1.305488000E0,3.642286343E-3
1.305470247E0,3.650335028E-3
1.305504511E0,3.690381976E-3
1.305481964E0,3.705396071E-3
1.302133139E0,3.748258322E-3
1.072961134E0,5.538250177E-3
1.028274744E0,6.040401967E-3
1.075268456E0,5.536046931E-3
1.285343602E0,3.881013927E-3
1.285354444E0,3.889070649E-3
1.278772549E0,3.944010038E-3
1.278774763E0,3.948594360E-3
1.275516983E0,3.987906453E-3
1.305525460E0,3.817420114E-3
1.305491373E0,3.818043244E-3
1.511874968E0,2.846774713E-3
1.515149124E0,2.835487102E-3
1.511915957E0,2.847692380E-3
1.288652183E0,3.910051884E-3
1.288640420E0,3.915930365E-3
1.298759279E0,3.862915548E-3
1.302083510E0,3.854205862E-3
1.758765661E0,2.113293410E-3
1.508630003E0,2.860930502E-3
1.508640672E0,2.854895494E-3
1.508616456E0,2.846146370E-3
1.068374047E0,5.657845203E-3
1.068373928E0,5.653847111E-3
1.305472910E0,3.783921248E-3
1.308935860E0,3.766919104E-3
1.758793970E0,2.090210374E-3
1.758806859E0,2.088922004E-3
1.794872275E0,2.000863330E-3
1.822907766E0,1.939791862E-3
1.785706457E0,2.030485865E-3
1.305486935E0,3.820303128E-3
1.070670260E0,5.684199036E-3
1.305541084E0,3.817084722E-3
1.315798131E0,3.758980226E-3
1.315800475E0,3.755163080E-3
1.822886750E0,1.961280446E-3
1.790316387E0,2.036891535E-3
1.846970776E0,1.912734745E-3
1.846959608E0,1.916513529E-3
1.822922848E0,1.968429209E-3
1.822909250E0,1.966746745E-3
1.794884260E0,2.027200234E-3
1.822894909E0,1.965378865E-3
1.790302078E0,2.042436102E-3
1.818192887E0,1.983158627E-3
1.284799870E0,3.980029110E-3
1.302086513E0,3.883032474E-3
1.305478413E0,3.871323357E-3
1.302085629E0,3.887348981E-3
1.305492971E0,3.872750770E-3
1.287587467E0,3.986885291E-3
1.287511485E0,3.985722522E-3
1.305489420E0,3.875540766E-3
1.305483561E0,3.875236670E-3
1.282046146E0,4.016936252E-3
1.282048143E0,4.017935275E-3
1.785704796E0,2.075937760E-3
1.271187563E0,4.099940551E-3
1.298702177E0,3.931522552E-3
1.298745926E0,3.928986311E-3
1.268505648E0,4.107459942E-3
1.268499921E0,4.107971641E-3
1.268501318E0,4.105969078E-3
1.268502295E0,4.107883781E-3
1.291993490E0,3.953609416E-3
1.295338361E0,3.930995349E-3
1.295332418E0,3.933711768E-3
1.295336962E0,3.938685308E-3
1.489351305E0,2.976641165E-3
1.305478236E0,3.869057656E-3
1.554412954E0,2.724865402E-3
1.554416520E0,2.724468415E-3
1.061578404E0,5.835069272E-3
1.057079426E0,5.874663632E-3
1.550383633E0,2.731251061E-3
1.554400160E0,2.714907896E-3
1.558434812E0,2.705101728E-3
1.495667073E0,2.939078934E-3
1.554410437E0,2.715046458E-3
1.554412745E0,2.716544817E-3
1.554405194E0,2.720828975E-3
1.498933516E0,2.929334638E-3
1.554414423E0,2.726262471E-3
1.558455262E0,2.720363142E-3
1.558470443E0,2.720974433E-3
1.566580061E0,2.708292910E-3
1.566584322E0,2.713682036E-3
1.502139543E0,2.954842474E-3
1.505365385E0,2.943161820E-3
1.566588795E0,2.720413222E-3
1.072967010E0,5.813769954E-3
1.566577078E0,2.727263159E-3
1.502142061E0,2.966255575E-3
1.505357460E0,2.961598050E-3
1.075258460E0,5.824640356E-3
1.075267854E0,5.825300120E-3
1.535030212E0,2.857900889E-3
1.535092103E0,2.857670448E-3
1.535085966E0,2.861351238E-3
1.538510674E0,2.853645767E-3
1.781165290E0,2.129083244E-3
1.515182262E0,2.949781035E-3
1.535061770E0,2.874079809E-3
1.790272268E0,2.113062618E-3
1.794882582E0,2.099579363E-3
1.531749090E0,2.882865938E-3
1.785708829E0,2.123820214E-3
1.794834163E0,2.102333072E-3
1.781160097E0,2.134736435E-3
1.508621706E0,2.974685392E-3
1.495767446E0,3.028459089E-3
1.508617134E0,2.983717438E-3
1.505390845E0,2.989226619E-3
1.515147928E0,2.946299876E-3
1.508576832E0,2.976321489E-3
1.495734486E0,3.030958959E-3
1.502151127E0,3.006851453E-3
1.502148609E0,3.006861534E-3
1.502160697E0,3.005141418E-3
1.502152974E0,3.005172319E-3
1.084603968E0,5.770524497E-3
1.591482474E0,2.676103665E-3
1.505382414E0,2.986156401E-3
1.505372804E0,2.989702170E-3
1.535082459E0,2.877174730E-3
1.322763899E0,3.880271544E-3
1.058179480E0,6.084530811E-3
1.084597473E0,5.796843736E-3
1.728399507E0,2.288349427E-3
1.790278469E0,2.147940583E-3
1.084600659E0,5.875897713E-3
1.086950368E0,5.864681713E-3
1.079907412E0,5.956738558E-3
1.741285637E0,2.289630672E-3
1.741306843E0,2.293278459E-3
1.745647021E0,2.278325100E-3
1.745621853E0,2.273079440E-3
1.741285862E0,2.288163060E-3
1.736966868E0,2.306798024E-3
2.233246003E0,1.398345737E-3
1.736974501E0,2.307453993E-3
1.741290599E0,2.294490278E-3
2.244379991E0,1.382625333E-3
2.200486476E0,1.452764070E-3
1.282053850E0,4.317400044E-3
1.243782223E0,4.590438134E-3
1.243811229E0,4.592134616E-3
1.492506153E0,3.204790198E-3
2.439014475E0,1.206299894E-3
1.263211360E0,4.538270151E-3
1.257869464E0,4.600846072E-3
1.326255733E0,4.173474948E-3
1.935439648E0,1.965185694E-3
2.031587184E0,1.784639398E-3
2.027026314E0,1.792640724E-3
1.326256649E0,4.192665288E-3
2.017959843E0,1.817287026E-3
2.026978522E0,1.832657904E-3
1.243769331E0,4.947776086E-3
1.243783190E0,4.966521219E-3
1.319269010E0,4.414992461E-3
2.031602470E0,1.861574796E-3
2.036182780E0,1.858132710E-3
2.036198375E0,1.862043918E-3
1.805856761E0,2.375477608E-3
1.126117804E0,6.148551575E-3
1.126113841E0,6.160191467E-3
1.580140085E0,3.131725886E-3
1.580076923E0,3.129867323E-3
1.813475173E0,2.375522021E-3
1.818135086E0,2.363360615E-3
1.580133954E0,3.128293446E-3
1.576604873E0,3.140941610E-3
1.576572323E0,3.139691773E-3
1.576579721E0,3.140285861E-3
1.576578981E0,3.136392285E-3
1.573033708E0,3.148444827E-3
1.732678852E0,2.590869569E-3
1.749993848E0,2.540838521E-3
1.732677512E0,2.579359863E-3
1.737031522E0,2.563181467E-3
1.583758370E0,3.083084417E-3
1.552088148E0,3.204725160E-3
1.548666678E0,3.223450454E-3
1.576556788E0,3.140114466E-3
1.573025976E0,3.207699819E-3
1.562496367E0,3.304702302E-3
2.013425869E0,2.060193157E-3
1.975286289E0,2.150906006E-3
1.991141036E0,2.125304001E-3
1.975320582E0,2.159344081E-3
1.975301529E0,2.159291248E-3
1.975312707E0,2.159661830E-3
1.986756109E0,2.142462468E-3
1.773831619E0,2.771453356E-3
1.521747229E0,4.079787486E-3
1.511879050E0,4.393341386E-3
1.066654963E0,9.696568789E-3
1.063839219E0,1.003831703E-2
1.060965305E0,1.052823842E-2
1.061007372E0,1.086231523E-2
1.061007371E0,1.097247555E-2
1.069521993E0,1.104435177E-2
6.192067286E-1,3.500862483E-2
5.305041987E-1,4.883660793E-2
5.305053715E-1,5.148048509E-2
2.659554206E-1,2.246308106E-1
4.192865251E-1,1.008683257E-1
4.192884937E-1,1.050147654E-1
4.175356265E-1,1.161852639E-1
5.347621882E-1,8.173910783E-2
4.504525641E-1,1.294885811E-1
4.504504505E-1,1.384035748E-1
4.504432645E-1,1.418221775E-1
4.424865439E-1,1.517923732E-1
4.424814453E-1,1.537931409E-1
4.424688008E-1,1.546065523E-1
4.424728795E-1,1.566106991E-1
4.405285334E-1,1.615340371E-1
4.464279488E-1,1.595925225E-1
4.524902875E-1,1.590828767E-1
4.464553540E-1,1.640959358E-1
4.464260804E-1,1.642720836E-1
4.504474915E-1,1.639526147E-1
3.076914201E-1,3.597482507E-1
3.077028111E-1,3.634335418E-1
3.076894971E-1,3.639037645E-1
3.076907299E-1,3.641224610E-1
3.067482703E-1,3.674566623E-1
3.058099592E-1,3.710974931E-1
3.067476332E-1,3.695199496E-1
3.076946252E-1,3.678827847E-1
3.076926036E-1,3.679295091E-1
3.058119564E-1,3.724700994E-1
3.058109334E-1,3.725771572E-1
3.058109821E-1,3.726005166E-1
3.067524360E-1,3.703765542E-1
3.076826433E-1,3.679053656E-1
3.067513577E-1,3.703109929E-1
3.067464080E-1,3.709478554E-1
3.058107386E-1,3.733488273E-1
3.058116153E-1,3.734790577E-1
2.717406689E-1,4.734535048E-1
2.710067647E-1,4.772303903E-1
4.566205703E-1,1.685686821E-1
4.587180075E-1,1.680322669E-1
4.566147062E-1,1.707859448E-1
4.545678387E-1,1.728497386E-1
4.524923135E-1,1.745769536E-1
4.524893276E-1,1.747433145E-1
4.524946597E-1,1.755050525E-1
4.524838892E-1,1.762321516E-1
4.444413580E-1,1.837532703E-1
4.424801194E-1,1.856996547E-1
4.444702692E-1,1.840480550E-1
4.444517491E-1,1.840669939E-1
4.464340731E-1,1.824481408E-1
4.464344883E-1,1.824474542E-1
4.464254574E-1,1.825267918E-1
3.086516009E-1,3.855553501E-1
3.086415288E-1,3.878490544E-1
3.095965747E-1,3.881477316E-1
3.095977729E-1,3.883042856E-1
3.095959756E-1,3.882956963E-1
3.076909271E-1,3.938890191E-1
3.076975346E-1,3.942240587E-1
3.086261492E-1,3.920187239E-1
3.086436623E-1,3.919988978E-1
2.680880547E-1,5.234747643E-1
2.702701181E-1,5.219957121E-1
2.673896958E-1,5.392748801E-1
2.673785993E-1,5.413820411E-1
2.673794186E-1,5.414568421E-1
2.688151343E-1,5.357199795E-1
2.695312978E-1,5.328898957E-1
2.688166398E-1,5.357743699E-1
2.702684823E-1,5.459038587E-1
6.578528095E-1,1.025840060E-1
3.355736369E-1,6.259402775E-1
7.957492623E-1,1.246961292E-1
6.622499426E-1,1.914583966E-1
6.622529122E-1,2.066826650E-1
6.644575760E-1,2.116730064E-1
6.644529769E-1,2.122576319E-1
6.644524023E-1,2.152823972E-1
1.345307504E0,5.676817557E-2
1.345285196E0,5.711895877E-2
1.345293051E0,5.737287504E-2
1.345281269E0,5.744724984E-2
1.345233983E0,5.747639997E-2
1.345288024E0,5.747741602E-2
1.345287710E0,5.748070333E-2
1.345248750E0,5.749114558E-2
1.342282661E0,5.775915043E-2
1.345274042E0,5.750863937E-2
1.345300121E0,5.751479079E-2
1.348319499E0,5.727071601E-2
1.348316816E0,5.727619992E-2
1.351353254E0,5.702112707E-2
1.348323760E0,5.727945978E-2
1.348318394E0,5.728018410E-2
1.348325811E0,5.727913582E-2
1.345300121E0,5.754212480E-2
1.595737166E0,4.090213136E-2
1.595729429E0,4.090472460E-2
1.621605415E0,3.961623250E-2
1.643821074E0,3.856426400E-2
1.342326924E0,5.784958034E-2
1.626008228E0,3.943386192E-2
1.339315921E0,5.812781494E-2
1.595751091E0,4.094872468E-2
1.621596513E0,3.965178408E-2
1.626004097E0,3.952004154E-2
1.600006889E0,4.222779824E-2
1.626021310E0,4.293971825E-2
1.600011334E0,4.457308575E-2
1.595749323E0,4.489141591E-2
1.604278522E0,4.474348930E-2
1.574793247E0,4.691739306E-2
1.570734382E0,4.769676210E-2
1.385673293E0,6.154373164E-2
1.372995421E0,6.300374646E-2
1.369852426E0,6.338620446E-2
1.369868227E0,6.347250280E-2
1.376146296E0,6.291738484E-2
1.379270215E0,6.263153662E-2
1.376109473E0,6.291953493E-2
1.591509078E0,4.704207598E-2
1.382484497E0,6.234435757E-2
1.591510837E0,4.704468702E-2
1.591510398E0,4.704654981E-2
1.382482341E0,6.234528130E-2
1.379307042E0,6.263209964E-2
1.382483336E0,6.234109978E-2
1.382488148E0,6.234038991E-2
1.382539747E0,6.233803173E-2
1.382486654E0,6.235461933E-2
1.379310510E0,6.265180041E-2
1.382486157E0,6.238749362E-2
1.385666459E0,6.212993566E-2
1.385680793E0,6.214610180E-2
1.385678127E0,6.216033720E-2
1.382445013E0,6.247389848E-2
1.382481677E0,6.247899900E-2
1.382476866E0,6.248067884E-2
1.379315134E0,6.276740687E-2
1.379311501E0,6.276772849E-2
1.379319428E0,6.276747287E-2
1.379354606E0,6.278468369E-2
1.382489309E0,6.251527539E-2
1.382492793E0,6.253706298E-2
1.604274054E0,4.644305498E-2
1.382476202E0,6.253908888E-2
1.376158461E0,6.311041989E-2
1.376115884E0,6.312945458E-2
1.373008021E0,6.345660264E-2
1.373000166E0,6.348524089E-2
